session,site,relief_cm,species_order,family,species,size_bin,size_bin_lengths,habitat,octocoral,stony,relief_cm.1,predator_presence,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,trophic_position,shape,SVC_date,SVC_area,SVC_max_depth,SVC_density,prey_date,prey_depth,prey_area,prey_density,SVC_prey_difference,total_density,log_difference,average_depth
153,BISC-P10a,66.3076923076923,Perciformes,Gobiidae,goldspot goby,1,3.63321,Patch,10,10,66.3076923076923,0,0,demersal,solitary,8.2,camouflage,0,omnivore,elongated,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0375,-0.0375,0.0375,-3.6506582412937383,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Gobiidae,goldspot goby,2,7.533217,Patch,10,10,66.3076923076923,0,0,demersal,solitary,8.2,camouflage,0,omnivore,elongated,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0375,-0.0375,0.0375,-3.6506582412937383,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Lutjanidae,gray snapper,5,24.92844,Patch,10,10,66.3076923076923,1,1,demersal,schooling,89,silvering,0,carnivore,fusiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.025,-0.025,0.025,-3.2580965380214817,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Serranidae,harlequin bass,2,7.533217,Patch,10,10,66.3076923076923,0,0,demersal,solitary,12.3,camouflage,1,invertivore,fusiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Gobiidae,masked goby,1,3.63321,Patch,10,10,66.3076923076923,0,0,demersal,schooling,4,colourful,1,planktivore,elongated,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.35,-0.35,0.35,-5.860786223465865,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Labridae,midnight parrotfish,5,24.92844,Patch,10,10,66.3076923076923,0,0,demersal,solitary,77,colourful,0,herbivore,fusiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Gobiidae,neon goby,1,3.63321,Patch,10,10,66.3076923076923,0,0,demersal,solitary,5,colourful,0,invertivore,elongated,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Gobiidae,neon goby,2,7.533217,Patch,10,10,66.3076923076923,0,0,demersal,solitary,5,colourful,0,invertivore,elongated,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Labridae,redband parrotfish,1,3.63321,Patch,10,10,66.3076923076923,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.1125,-0.1125,0.1125,-4.731802836921457,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Labridae,redband parrotfish,4,17.94356,Patch,10,10,66.3076923076923,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.025,-0.025,0.025,-3.2580965380214817,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Labrisomidae,saddled blenny,2,7.533217,Patch,10,10,66.3076923076923,0,0,demersal,solitary,7.5,camouflage,1,invertivore,elongated,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Beryciformes,Holocentridae,squirrelfish,4,17.94356,Patch,10,10,66.3076923076923,0,1,demersal,solitary,60.8,neutral,1,invertivore,fusiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Labridae,stoplight parrotfish,3,12.91456,Patch,10,10,66.3076923076923,0,0,demersal,shoaling,50,colourful,0,omnivore,fusiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Labridae,striped parrotfish,4,17.94356,Patch,10,10,66.3076923076923,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Labridae,striped parrotfish,5,24.92844,Patch,10,10,66.3076923076923,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Haemulidae,white grunt,4,17.94356,Patch,10,10,66.3076923076923,0,0,demersal,schooling,59,silvering,0,carnivore,compressiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.275,-0.275,0.275,-5.62040086571715,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Haemulidae,white grunt,5,24.92844,Patch,10,10,66.3076923076923,0,0,demersal,schooling,59,silvering,0,carnivore,compressiform,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Labridae,yellowhead wrasse,2,7.533217,Patch,10,10,66.3076923076923,0,0,demersal,shoaling,19.3,colourful,0,invertivore,elongated,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.025,-0.025,0.025,-3.2580965380214817,25.5
153,BISC-P10a,66.3076923076923,Perciformes,Labridae,yellowhead wrasse,3,12.91456,Patch,10,10,66.3076923076923,0,0,demersal,shoaling,19.3,colourful,0,invertivore,elongated,2014-09-19,78.53981634,27,0,2014-09-19,24,80,0.0125,-0.0125,0.0125,-2.6026896854443837,25.5
154,BISC-P14a,20.06896551724138,Perciformes,Chaetodontidae,foureye butterflyfish,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,solitary,7.5,colourful,1,invertivore,compressiform,2014-09-19,78.53981634,10,0.02546479089462052,2014-09-19,9,80,0.0375,-0.012035209105379478,0.06296479089462052,-0.37484303721959256,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,puddingwife,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,51,colourful,0,invertivore,fusiform,2014-09-19,78.53981634,10,0.02546479089462052,2014-09-19,9,80,0.0125,0.01296479089462052,0.03796479089462052,0.673125518629762,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,slippery dick,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,35,colourful,0,carnivore,elongated,2014-09-19,78.53981634,10,0.03819718634193078,2014-09-19,9,80,0.025,0.013197186341930782,0.06319718634193078,0.4105084292072818,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,striped parrotfish,1,3.63321,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2014-09-19,78.53981634,10,0.28647889756448086,2014-09-19,9,80,0.3,-0.013521102435519128,0.5864788975644808,-0.04596080698108462,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,stoplight parrotfish,1,3.63321,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,50,colourful,0,omnivore,fusiform,2014-09-19,78.53981634,10,0.05729577951289617,2014-09-19,9,80,0.15,-0.09270422048710383,0.20729577951289616,-0.9517501386536262,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,redband parrotfish,1,3.63321,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2014-09-19,78.53981634,10,0.06684507609837886,2014-09-19,9,80,0.2625,-0.19565492390162115,0.3293450760983789,-1.3568265547336196,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Lutjanidae,yellowtail snapper,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,schooling,86.3,colourful,0,carnivore,fusiform,2014-09-19,78.53981634,10,0.04774648292741347,2014-09-19,9,80,0,0.04774648292741347,0.04774648292741347,3.8866330497625765,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Haemulidae,white grunt,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,schooling,59,silvering,0,carnivore,compressiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0,0.01273239544731026,0.01273239544731026,2.619757672683737,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,bluehead wrasse,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,25,colourful,0,planktivore,fusiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0,0.01273239544731026,0.01273239544731026,2.619757672683737,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Serranidae,butter hamlet,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,solitary,13,neutral,1,carnivore,compressiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0.0125,2.3239544731025984e-4,0.025232395447310263,0.01706798723935332,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Pomacentridae,bicolor damselfish,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,solitary,10,colourful,0,omnivore,compressiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0,0.01273239544731026,0.01273239544731026,2.619757672683737,9.5
154,BISC-P14a,20.06896551724138,Tetraodontiformes,Balistidae,gray triggerfish,6,47.70199,Patch,10,5,20.06896551724138,0,0,demersal,solitary,60,neutral,0,invertivore,compressiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0,0.01273239544731026,0.01273239544731026,2.619757672683737,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Acanthuridae,ocean surgeonfish,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0,0.01273239544731026,0.01273239544731026,2.619757672683737,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Pomacanthidae,gray angelfish,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,solitary,60,neutral,0,omnivore,compressiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0.025,-0.01226760455268974,0.03773239544731026,-0.6383388653377446,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Acanthuridae,doctorfish,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0,0.01273239544731026,0.01273239544731026,2.619757672683737,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Lutjanidae,yellowtail snapper,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,schooling,86.3,colourful,0,carnivore,fusiform,2014-09-19,78.53981634,10,0.14323944878224043,2014-09-19,9,80,0,0.14323944878224043,0.14323944878224043,4.971474757355871,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,striped parrotfish,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2014-09-19,78.53981634,10,0.09549296585482694,2014-09-19,9,80,0.425,-0.329507034145173,0.520492965854827,-1.4849692332773257,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,stoplight parrotfish,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,50,colourful,0,omnivore,fusiform,2014-09-19,78.53981634,10,0.00636619772365513,2014-09-19,9,80,0.1875,-0.18113380227634487,0.19386619772365513,-3.2421963464810686,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,redband parrotfish,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2014-09-19,78.53981634,10,0.009549296585482696,2014-09-19,9,80,0.175,-0.16545070341451729,0.1845492965854827,-2.81442481170074,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,slippery dick,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,35,colourful,0,carnivore,elongated,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0,0.01273239544731026,0.01273239544731026,2.619757672683737,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,stoplight parrotfish,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,50,colourful,0,omnivore,fusiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0,0.01273239544731026,0.01273239544731026,2.619757672683737,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,redband parrotfish,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2014-09-19,78.53981634,10,0.01273239544731026,2014-09-19,9,80,0.0125,2.3239544731025984e-4,0.025232395447310263,0.01706798723935332,9.5
154,BISC-P14a,20.06896551724138,Tetraodontiformes,Diodontidae,balloonfish,4,17.94356,Patch,10,5,20.06896551724138,0,1,demersal,solitary,50,camouflage,0,invertivore,globiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Pomacentridae,beaugregory,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,solitary,10,neutral,0,omnivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.025,-0.025,0.025,-3.2580965380214817,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Pomacentridae,bicolor damselfish,1,3.63321,Patch,10,5,20.06896551724138,0,0,demersal,solitary,10,colourful,0,omnivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Serranidae,black hamlet,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,solitary,15.2,neutral,0,carnivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Pomacanthidae,blue angelfish,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,solitary,45,colourful,0,invertivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,blue parrotfish,1,3.63321,Patch,10,5,20.06896551724138,0,0,demersal,solitary,90,neutral,1,omnivore,fusiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.025,-0.025,0.025,-3.2580965380214817,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Acanthuridae,blue tang,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,solitary,36,colourful,0,herbivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,bluehead wrasse,1,3.63321,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,25,colourful,0,planktivore,fusiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Haemulidae,bluestriped grunt,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,schooling,46,colourful,0,invertivore,fusiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Haemulidae,bluestriped grunt,4,17.94356,Patch,10,5,20.06896551724138,0,0,demersal,schooling,46,colourful,0,invertivore,fusiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.025,-0.025,0.025,-3.2580965380214817,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,clown wrasse,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,18,colourful,1,invertivore,elongated,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Acanthuridae,doctorfish,4,17.94356,Patch,10,5,20.06896551724138,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Pomacanthidae,french angelfish,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,solitary,60,colourful,0,omnivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Sciaenidae,highhat,2,7.533217,Patch,10,5,20.06896551724138,0,1,demersal,schooling,25,colourful,1,carnivore,fusiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.025,-0.025,0.025,-3.2580965380214817,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Sciaenidae,highhat,3,12.91456,Patch,10,5,20.06896551724138,0,1,demersal,schooling,25,colourful,1,carnivore,fusiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,hogfish,5,24.92844,Patch,10,5,20.06896551724138,0,0,demersal,solitary,91,colourful,0,invertivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Tetraodontiformes,Tetraodontidae,sharpnose puffer,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,solitary,12,colourful,0,omnivore,globiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.0125,-0.0125,0.0125,-2.6026896854443837,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Chaetodontidae,spotfin butterflyfish,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,solitary,20,colourful,0,invertivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.025,-0.025,0.025,-3.2580965380214817,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Labridae,striped parrotfish,3,12.91456,Patch,10,5,20.06896551724138,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.025,-0.025,0.025,-3.2580965380214817,9.5
154,BISC-P14a,20.06896551724138,Perciformes,Haemulidae,white grunt,2,7.533217,Patch,10,5,20.06896551724138,0,0,demersal,schooling,59,silvering,0,carnivore,compressiform,2014-09-19,78.53981634,10,0,2014-09-19,9,80,0.1875,-0.1875,0.1875,-5.2390980068880655,9.5
155,BISC-W60-11c,25.615384615384617,Perciformes,Labridae,striped parrotfish,1,3.63321,Continuous,80,5,25.615384615384617,0,0,demersal,shoaling,35,colourful,0,herbivore,fusiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Labridae,yellowhead wrasse,1,3.63321,Continuous,80,5,25.615384615384617,0,0,demersal,shoaling,19.3,colourful,0,invertivore,elongated,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0.225,-0.21850387987270722,0.2314961201272928,-3.4061494289452585,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Chaetodontidae,foureye butterflyfish,2,7.533217,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,7.5,colourful,1,invertivore,compressiform,2014-09-19,153.93804,55,0.012992240254585546,2014-09-19,52.5,80,0.0375,-0.024507759745414453,0.05049224025458554,-1.0121553328711141,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Chaetodontidae,reef butterflyfish,2,7.533217,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,15,colourful,1,invertivore,compressiform,2014-09-19,153.93804,55,0.012992240254585546,2014-09-19,52.5,80,0,0.012992240254585546,0.012992240254585546,2.638502908422624,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Ephippidae,atlantic spadefish,5,24.92844,Continuous,80,5,25.615384615384617,0,0,demersal,schooling,91,silvering,1,invertivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Pomacentridae,bicolor damselfish,1,3.63321,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,10,colourful,0,omnivore,compressiform,2014-09-19,153.93804,55,0.11205807219580033,2014-09-19,52.5,80,0.6625,-0.5504419278041996,0.7745580721958003,-1.7696272538309332,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Labridae,bluehead wrasse,1,3.63321,Continuous,80,5,25.615384615384617,0,0,demersal,shoaling,25,colourful,0,planktivore,fusiform,2014-09-19,153.93804,55,0.04060075079557983,2014-09-19,52.5,80,0.2125,-0.17189924920442018,0.2531007507955798,-1.6355186175936551,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Labridae,redband parrotfish,1,3.63321,Continuous,80,5,25.615384615384617,0,0,demersal,shoaling,28,colourful,1,herbivore,fusiform,2014-09-19,153.93804,55,0.042224780827403025,2014-09-19,52.5,80,0.35,-0.307775219172597,0.392224780827403,-2.094372262414791,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Labridae,greenblotch parrotfish,1,3.63321,Continuous,80,5,25.615384615384617,0,0,demersal,shoaling,25,colourful,1,herbivore,fusiform,2014-09-19,153.93804,55,0.05359299105016538,2014-09-19,52.5,80,0.075,-0.02140700894983462,0.12859299105016536,-0.3308278348200724,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Carangidae,bar jack,3,12.91456,Continuous,80,5,25.615384615384617,0,0,demersal,schooling,50,silvering,0,carnivore,fusiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Carangidae,bar jack,4,17.94356,Continuous,80,5,25.615384615384617,0,0,demersal,schooling,50,silvering,0,carnivore,fusiform,2014-09-19,153.93804,55,0.2403564447098326,2014-09-19,52.5,80,0,0.2403564447098326,0.2403564447098326,5.48627486450463,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Serranidae,harlequin bass,2,7.533217,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,12.3,camouflage,1,invertivore,fusiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0.025,-0.018503879872707227,0.031496120127292776,-1.2437109676944544,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Acanthuridae,doctorfish,4,17.94356,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,35,neutral,0,herbivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0.0125,-0.006003879872707228,0.018996120127292772,-0.5883041151173565,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Acanthuridae,blue tang,3,12.91456,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,36,colourful,0,herbivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Chaetodontidae,banded butterflyfish,2,7.533217,Continuous,80,5,25.615384615384617,0,0,demersal,shoaling,16,colourful,1,invertivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Labridae,clown wrasse,2,7.533217,Continuous,80,5,25.615384615384617,0,0,demersal,shoaling,18,colourful,1,invertivore,elongated,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Labridae,stoplight parrotfish,5,24.92844,Continuous,80,5,25.615384615384617,0,0,demersal,shoaling,50,colourful,0,omnivore,fusiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Chaetodontidae,spotfin butterflyfish,2,7.533217,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,20,colourful,0,invertivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Haemulidae,porkfish,5,24.92844,Continuous,80,5,25.615384615384617,0,1,demersal,solitary,40.6,colourful,1,invertivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Tetraodontiformes,Monacanthidae,scrawled filefish,6,47.70199,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,110,colourful,1,omnivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0.0125,-0.006003879872707228,0.018996120127292772,-0.5883041151173565,53.75
155,BISC-W60-11c,25.615384615384617,Tetraodontiformes,Ostraciidae,smooth trunkfish,5,24.92844,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,47,colourful,0,invertivore,globiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Haemulidae,white grunt,4,17.94356,Continuous,80,5,25.615384615384617,0,0,demersal,schooling,59,silvering,0,carnivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Epinephelidae,graysby,3,12.91456,Continuous,80,5,25.615384615384617,1,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Pomacanthidae,queen angelfish,6,47.70199,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,45,colourful,0,invertivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Carangidae,blue runner,3,12.91456,Continuous,80,5,25.615384615384617,0,0,demersal,schooling,70,silvering,0,carnivore,fusiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
155,BISC-W60-11c,25.615384615384617,Perciformes,Pomacanthidae,french angelfish,6,47.70199,Continuous,80,5,25.615384615384617,0,0,demersal,solitary,60,colourful,0,omnivore,compressiform,2014-09-19,153.93804,55,0.006496120127292773,2014-09-19,52.5,80,0,0.006496120127292773,0.006496120127292773,2.0143855703270273,53.75
